Date,Hours,Type,Status,ClientName,id,SecurityName,Symbol,Price,Country,Quantity,Comment,Portfolio
20220823,14:36:00,Manual,Success,TINA,4080,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4081,Pernod Ricard,RI.PA,191.63,France,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4082,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4083,Chipotle Mexican Grill,CMG,1647.42,United States,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4084,Deutsche Post,DPW.DE,37.34,Germany,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4085,Microsoft,MSFT,277.06,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4086,Alphabet (Google),GOOG,115.59,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4087,Tesla,TSLA,904.12,United States,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4089,TSMC,TSM,85.88,Taiwan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4090,Meta Platforms (Facebook),META,164.08,United States,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4091,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4092,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4093,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4094,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4095,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4096,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4097,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4098,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4099,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4100,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4101,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4102,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4104,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4105,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4106,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4107,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4108,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4109,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4110,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4111,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4112,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4113,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4114,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4115,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4116,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4117,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4118,Hindustan Unilever,HINDUNILVR.NS,32.45,India,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4119,Air Liquide,AI.PA ,132.04,France,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4120,Mitsubishi UFJ Financial,MUFG,5.3,Japan,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4121,Iberdrola,IBE.MC ,10.92,Spain,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4122,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4123,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4124,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4125,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4126,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4127,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4128,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4129,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4130,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4131,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4132,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4133,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4135,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4136,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4137,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4138,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4139,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4140,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4141,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4142,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4143,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4144,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4145,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4146,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4147,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4148,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4149,Air Liquide,AI.PA ,132.04,France,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4150,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4151,Iberdrola,IBE.MC ,10.92,Spain,125,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4152,Atlassian,TEAM,260.87,Australia,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4153,Illinois Tool Works,LRCX,205.69,United States,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4154,Walmex,EQIX,676.25,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4155,Schlumberger,SLB,39.37,United States,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4156,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4157,Pernod Ricard,RI.PA,191.63,France,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4158,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4159,Chipotle Mexican Grill,CMG,1647.42,United States,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4160,Deutsche Post,DPW.DE,37.34,Germany,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4161,Microsoft,MSFT,277.06,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4162,Alphabet (Google),GOOG,115.59,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4163,Tesla,TSLA,904.12,United States,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4165,TSMC,TSM,85.88,Taiwan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4166,Meta Platforms (Facebook),META,164.08,United States,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4167,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4168,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4169,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4170,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4171,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4172,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4173,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4174,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4175,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4176,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4177,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4178,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4180,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4181,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4182,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4183,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4184,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4185,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4186,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4187,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4188,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4189,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4190,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4191,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4192,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4193,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4194,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4195,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4196,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4197,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4198,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4199,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4200,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4201,Air Liquide,AI.PA ,132.04,France,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4202,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4203,Iberdrola,IBE.MC ,10.92,Spain,125,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4204,Atlassian,TEAM,260.87,Australia,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4205,Illinois Tool Works,LRCX,205.69,United States,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4206,Walmex,EQIX,676.25,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4207,Schlumberger,SLB,39.37,United States,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4208,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4209,Pernod Ricard,RI.PA,191.63,France,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4210,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4211,Chipotle Mexican Grill,CMG,1647.42,United States,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4212,Deutsche Post,DPW.DE,37.34,Germany,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4213,Microsoft,MSFT,277.06,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4214,Alphabet (Google),GOOG,115.59,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4215,Tesla,TSLA,904.12,United States,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4217,TSMC,TSM,85.88,Taiwan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4218,Meta Platforms (Facebook),META,164.08,United States,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4219,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4220,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4221,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4222,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4223,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4224,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4225,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4226,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4227,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4228,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4229,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4230,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4232,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4233,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4234,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4235,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4236,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4237,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4238,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4239,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4240,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4241,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4242,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4243,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4244,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4245,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4246,Hindustan Unilever,HINDUNILVR.NS,32.45,India,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4247,Air Liquide,AI.PA ,132.04,France,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4248,Mitsubishi UFJ Financial,MUFG,5.3,Japan,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4249,Iberdrola,IBE.MC ,10.92,Spain,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4250,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4251,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4252,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4253,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4254,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4255,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4256,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4257,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4258,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4259,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4260,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4261,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4263,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4264,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4265,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4266,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4267,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4268,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4269,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4270,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4271,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4272,Sony,SONY,84.46,Japan,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4273,British American Tobacco,BTI,40.86,United Kingdom,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4274,Deutsche Telekom,DTE.DE,18.71,Germany,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4275,Glencore,GLCNF,5.91,Switzerland,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4276,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4277,Air Liquide,AI.PA ,132.04,France,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4278,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4279,Iberdrola,IBE.MC ,10.92,Spain,125,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4280,Atlassian,TEAM,260.87,Australia,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4281,Illinois Tool Works,LRCX,205.69,United States,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4282,Walmex,EQIX,676.25,United States,721,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4283,Schlumberger,SLB,39.37,United States,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4284,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4285,Pernod Ricard,RI.PA,191.63,France,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4286,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4287,Chipotle Mexican Grill,CMG,1647.42,United States,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4288,Deutsche Post,DPW.DE,37.34,Germany,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4289,Microsoft,MSFT,277.06,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4290,Alphabet (Google),GOOG,115.59,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4291,Tesla,TSLA,904.12,United States,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4293,TSMC,TSM,85.88,Taiwan,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4294,Meta Platforms (Facebook),META,164.08,United States,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4295,Atlassian,TEAM,260.87,Australia,483,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4296,Illinois Tool Works,LRCX,205.69,United States,341,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4297,Walmex,EQIX,676.25,United States,211,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4298,Schlumberger,SLB,39.37,United States,24,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4299,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4300,Pernod Ricard,RI.PA,191.63,France,574,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4301,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4302,Chipotle Mexican Grill,CMG,1647.42,United States,19,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4303,Deutsche Post,DPW.DE,37.34,Germany,452,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4304,Microsoft,MSFT,277.06,United States,265,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4305,Alphabet (Google),GOOG,115.59,United States,512,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4306,Tesla,TSLA,904.12,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4308,TSMC,TSM,85.88,Taiwan,412,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4309,Meta Platforms (Facebook),META,164.08,United States,851,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4310,Procter & Gamble,PG,146.22,United States,234,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4311,Home Depot,HD,309.19,United States,124,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4312,Wells Fargo,WFC,44.59,United States,254,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4313,China Construction Bank,601939.SS ,0.79,China,145,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4314,Royal Bank Of Canada,RY,94.59,Canada,487,,SGYIEL_5E_USD
20220823,14:36:00,Manual,Success,TINA,4315,PayPal,PYPL,95.34,United States,721,,SGYIEL_5E_USD
